,Date,Adj Close,Close,High,Low,Open,Volume
964,1984-01-09,5.931060791,,8.583982468,8.49899292,0.0,4412.0
965,1984-01-10,5.871748924,8.414003372,8.583982468,8.414003372,0.0,47653.0
966,1984-01-11,5.871748924,8.414003372,8.49899292,8.414003372,0.0,11619.0
967,1984-01-12,5.871748924,8.414003372,8.49899292,8.414003372,0.0,8383.0
968,1984-01-13,5.812438488,8.329012871,8.414003372,8.329012871,0.0,2059.0
969,1984-01-16,5.753128052,8.244023323,8.414003372,8.244023323,0.0,16914.0
970,1984-01-17,5.693816662,8.159032822,8.329012871,8.159032822,0.0,2059.0
971,1984-01-18,5.634506702,8.074043274,8.159032822,8.074043274,0.0,2647.0
972,1984-01-19,5.634506702,8.074043274,8.159032822,8.074043274,0.0,735.0
973,1984-01-20,5.634506702,8.074043274,,8.074043274,0.0,1177.0
974,1984-01-23,5.575195789,7.989052773,8.074043274,7.989052773,0.0,6618.0
975,1984-01-24,5.575195789,7.989052773,8.074043274,7.989052773,0.0,1765.0
976,1984-01-25,5.45657444,7.8190732,7.904063225,7.8190732,0.0,23091.0
977,1984-01-26,5.45657444,7.8190732,7.989052773,7.8190732,0.0,147.0
978,1984-01-27,5.634506702,8.074043274,8.159032822,8.074043274,0.0,0.0
979,1984-01-30,5.634506702,8.074043274,8.159032822,8.074043274,0.0,3236.0
980,1984-01-31,5.634506702,8.074043274,8.159032822,8.074043274,0.0,3236.0
981,1984-02-01,5.634506702,8.074043274,8.244023323,8.074043274,0.0,2942.0
982,1984-02-02,5.634506702,8.074043274,8.159032822,8.074043274,0.0,3677.0
983,1984-02-03,5.575195789,7.989052773,8.074043274,7.989052773,0.0,77068.0
984,1984-02-06,5.515884876,7.904063225,7.989052773,7.904063225,0.0,4854.0
985,1984-02-07,5.45657444,7.8190732,7.989052773,7.8190732,0.0,4559.0
986,1984-02-08,5.45657444,7.8190732,7.904063225,7.8190732,0.0,9119.0
987,1984-02-09,5.337953091,7.649093151,7.734083176,7.649093151,0.0,26474.0
988,1984-02-10,5.219333649,7.479113102,7.649093151,7.479113102,0.0,11766.0
989,1984-02-13,5.100712776,7.309134007,7.394123077,7.309134007,0.0,3530.0
990,1984-02-14,4.982089996,7.139153957,7.224143982,7.139153957,0.0,40887.0
991,1984-02-15,5.160021782,7.394123077,7.479113102,7.394123077,0.0,7501.0
992,1984-02-16,5.219333649,7.479113102,7.649093151,7.479113102,0.0,28827.0
993,1984-02-17,5.160021782,7.394123077,7.564103127,7.394123077,0.0,294.0
994,1984-02-21,5.337953091,7.649093151,7.734083176,7.649093151,0.0,62802.0
995,1984-02-22,5.337953091,7.649093151,7.8190732,7.649093151,0.0,11325.0
996,1984-02-23,5.278642654,7.564103127,7.734083176,7.564103127,0.0,10148.0
997,1984-02-24,5.45657444,7.8190732,7.904063225,7.8190732,0.0,17502.0
998,1984-02-27,5.397264481,7.734083176,7.8190732,7.734083176,0.0,3971.0
999,1984-02-28,5.219333649,7.479113102,7.649093151,7.479113102,0.0,33386.0
1000,1984-02-29,5.219333649,7.479113102,7.649093151,7.479113102,0.0,2206.0
1001,1984-03-01,5.160021782,7.394123077,7.564103127,7.394123077,0.0,2500.0
1002,1984-03-02,5.397264481,7.734083176,7.8190732,7.734083176,0.0,55301.0
1003,1984-03-05,5.397264481,7.734083176,7.904063225,7.734083176,0.0,31768.0
1004,1984-03-06,5.397264481,7.734083176,7.8190732,7.734083176,0.0,13090.0
1005,1984-03-07,5.278642654,7.564103127,7.734083176,7.564103127,0.0,7795.0
1006,1984-03-08,5.337953091,7.649093151,7.734083176,7.649093151,0.0,12649.0
1007,1984-03-09,5.219333649,7.479113102,7.649093151,7.479113102,0.0,1324.0
1008,1984-03-12,5.278642654,7.564103127,7.649093151,7.564103127,0.0,1030.0
1009,1984-03-13,5.337953091,7.649093151,7.734083176,7.649093151,0.0,10148.0
1010,1984-03-14,5.337953091,7.649093151,7.8190732,7.649093151,,24709.0
1011,1984-03-15,5.45657444,7.8190732,7.904063225,7.8190732,0.0,9707.0
1012,1984-03-16,5.753128052,8.244023323,8.329012871,8.244023323,0.0,39711.0
1013,1984-03-19,5.515884876,7.904063225,8.074043274,7.904063225,0.0,28239.0
1014,1984-03-20,5.515884876,7.904063225,7.989052773,,0.0,18973.0
1015,1984-03-21,5.278642654,7.564103127,7.649093151,7.564103127,0.0,294.0
1016,1984-03-22,5.337953091,7.649093151,7.734083176,7.649093151,0.0,5148.0
1017,1984-03-23,5.337953091,7.649093151,7.8190732,7.649093151,0.0,3236.0
1018,1984-03-26,5.337953091,7.649093151,7.8190732,7.649093151,0.0,15296.0
1019,1984-03-27,5.397264481,7.734083176,7.904063225,7.734083176,0.0,735.0
1020,1984-03-28,5.45657444,7.8190732,7.989052773,7.8190732,0.0,7354.0
1021,1984-03-29,5.515884876,7.904063225,7.989052773,7.904063225,0.0,5883.0
1022,1984-03-30,5.693816662,8.159032822,8.244023323,8.159032822,0.0,13825.0
1023,1984-04-02,5.812438488,8.329012871,8.414003372,8.329012871,0.0,31033.0
1024,1984-04-03,5.812438488,8.329012871,8.49899292,8.329012871,0.0,25150.0
1025,1984-04-04,5.931060791,8.49899292,8.583982468,8.49899292,0.0,63978.0
1026,1984-04-05,5.871748924,8.414003372,8.49899292,8.414003372,0.0,51918.0
1027,1984-04-06,5.693816662,8.159032822,8.329012871,8.159032822,0.0,13825.0
1028,1984-04-09,5.693816662,8.159032822,8.329012871,8.159032822,0.0,2059.0
1029,1984-04-10,5.693816662,8.159032822,8.244023323,8.159032822,0.0,10589.0
1030,1984-04-11,5.753128052,8.244023323,8.329012871,8.244023323,0.0,7501.0
1031,1984-04-12,5.812438488,8.329012871,8.414003372,8.329012871,0.0,8972.0
1032,1984-04-13,5.753128052,8.244023323,8.329012871,8.244023323,0.0,2206.0
1033,1984-04-16,5.693816662,8.159032822,8.329012871,8.159032822,0.0,294.0
1034,1984-04-17,5.693816662,8.159032822,8.244023323,8.159032822,0.0,1912.0
1035,1984-04-18,5.575195789,7.989052773,8.074043274,7.989052773,0.0,12354.0
1036,1984-04-19,5.515884876,7.904063225,8.074043274,7.904063225,0.0,3677.0
1037,1984-04-23,5.575195789,7.989052773,8.159032822,7.989052773,0.0,1912.0
1038,1984-04-24,5.634506702,8.074043274,8.159032822,8.074043274,0.0,2206.0
1039,1984-04-25,5.515884876,7.904063225,7.989052773,7.904063225,0.0,52506.0
1040,1984-04-26,5.515884876,7.904063225,7.989052773,7.904063225,0.0,294.0
1041,1984-04-27,5.575195789,7.989052773,8.074043274,7.989052773,0.0,190611.0
1042,1984-04-30,5.634506702,8.074043274,8.244023323,8.074043274,0.0,0.0
1043,1984-05-01,5.693816662,8.159032822,8.244023323,8.159032822,0.0,1618.0
1044,1984-05-02,5.812438488,8.329012871,8.414003372,8.329012871,0.0,
1045,1984-05-03,5.871748924,8.414003372,8.49899292,8.414003372,0.0,54565.0
1046,1984-05-04,5.99037075,8.583982468,8.668972015,8.583982468,0.0,76480.0
1047,1984-05-07,5.931060791,8.49899292,8.583982468,8.49899292,0.0,40299.0
1048,1984-05-08,5.871748924,8.414003372,8.583982468,8.414003372,0.0,75303.0
1049,1984-05-09,5.812438488,8.329012871,8.49899292,8.329012871,0.0,17943.0
1050,1984-05-10,5.693816662,8.159032822,8.329012871,8.159032822,0.0,7795.0
1051,1984-05-11,5.575195789,7.989052773,8.159032822,7.989052773,0.0,5736.0
1052,1984-05-14,5.337953091,7.649093151,7.8190732,7.649093151,0.0,5442.0
1053,1984-05-15,5.575195789,7.989052773,8.074043274,7.989052773,0.0,3383.0
1054,1984-05-16,5.575195789,7.989052773,8.074043274,7.989052773,0.0,4706.0
1055,1984-05-17,5.397264481,7.734083176,7.8190732,7.734083176,0.0,294.0
1056,1984-05-18,5.337953091,7.649093151,7.8190732,7.649093151,0.0,1471.0
1057,1984-05-21,5.219333649,7.479113102,7.649093151,7.479113102,0.0,4412.0
1058,1984-05-22,5.160021782,7.394123077,7.479113102,7.394123077,0.0,17943.0
1059,1984-05-23,5.278642654,7.564103127,7.649093151,7.564103127,0.0,7354.0
1060,1984-05-24,5.337953091,7.649093151,7.734083176,7.649093151,0.0,588.0
1061,1984-05-25,5.337953091,7.649093151,7.734083176,7.649093151,0.0,3530.0
1062,1984-05-29,5.337953091,7.649093151,7.649093151,7.649093151,7.649093151,0.0
1063,1984-05-30,5.397264481,7.734083176,7.904063225,7.734083176,0.0,11031.0
1064,1984-05-31,5.278642654,7.564103127,7.649093151,7.564103127,0.0,4706.0
1065,1984-06-01,5.337953091,7.649093151,7.734083176,7.649093151,0.0,32504.0
1066,1984-06-04,5.337953091,7.649093151,7.734083176,7.649093151,,3971.0
1067,1984-06-05,5.337953091,7.649093151,7.734083176,7.649093151,0.0,52947.0
1068,1984-06-06,5.337953091,7.649093151,7.8190732,7.649093151,0.0,7354.0
1069,1984-06-07,5.397264481,7.734083176,7.8190732,7.734083176,0.0,5442.0
1070,1984-06-08,5.397264481,7.734083176,7.904063225,7.734083176,0.0,16031.0
1071,1984-06-11,5.397264481,7.734083176,7.904063225,7.734083176,0.0,8972.0
1072,1984-06-12,5.337953091,7.649093151,7.8190732,7.649093151,,0.0
1073,1984-06-13,5.337953091,7.649093151,,7.649093151,0.0,8825.0
1074,1984-06-14,5.219333649,7.479113102,7.564103127,7.479113102,0.0,4559.0
1075,1984-06-15,5.278642654,7.564103127,7.649093151,7.564103127,0.0,5295.0
1076,1984-06-18,5.337953091,7.649093151,7.734083176,7.649093151,0.0,16178.0
1077,1984-06-19,5.219333649,7.479113102,7.649093151,7.479113102,0.0,3383.0
1078,1984-06-20,5.160021782,7.394123077,7.479113102,7.394123077,0.0,13825.0
1079,1984-06-21,5.100712776,7.309134007,7.394123077,7.309134007,0.0,5883.0
1080,1984-06-22,5.041401386,7.224143982,7.394123077,7.224143982,0.0,441.0
1081,1984-06-25,5.041401386,7.224143982,7.309134007,7.224143982,0.0,147.0
1082,1984-06-26,5.278642654,7.564103127,7.649093151,7.564103127,0.0,8089.0
1083,1984-06-27,5.293473244,7.58535099,7.674590111,7.58535099,0.0,20170.0
1084,1984-06-28,5.293473244,7.58535099,7.763830185,7.58535099,0.0,3502.0
1085,1984-06-29,5.231193542,7.496110916,7.674590111,7.496110916,0.0,0.0
1086,1984-07-02,5.231193542,7.496110916,7.58535099,7.496110916,0.0,3642.0
1087,1984-07-03,5.168919563,7.406871796,7.496110916,7.406871796,0.0,3922.0
1088,1984-07-05,5.168919563,7.406871796,7.58535099,7.406871796,0.0,5463.0
1089,1984-07-06,5.168919563,7.406871796,7.496110916,7.406871796,0.0,10926.0
1090,1984-07-09,5.168919563,7.406871796,7.496110916,7.406871796,0.0,8544.0
1091,1984-07-10,5.1066432,7.317633152,7.496110916,7.317633152,0.0,3082.0
1092,1984-07-11,5.1066432,7.317633152,7.406871796,7.317633152,0.0,981.0
1093,1984-07-12,5.1066432,7.317633152,7.406871796,7.317633152,0.0,560.0
1094,1984-07-13,5.044365406,7.228393078,7.317633152,7.228393078,0.0,2241.0
1095,1984-07-16,5.1066432,7.317633152,7.406871796,7.317633152,0.0,0.0
1096,1984-07-17,5.1066432,7.317633152,7.496110916,7.317633152,0.0,12466.0
1097,1984-07-18,5.1066432,,7.406871796,7.317633152,0.0,69056.0
1098,1984-07-19,5.1066432,7.317633152,7.406871796,7.317633152,0.0,11206.0
1099,1984-07-20,5.044365406,7.228393078,7.317633152,7.228393078,0.0,14287.0
1100,1984-07-23,5.044365406,7.228393078,7.228393078,7.228393078,7.228393078,0.0
1101,1984-07-24,4.919814587,7.049913883,7.139153957,7.049913883,0.0,840.0
1102,1984-07-25,4.857538223,6.960674763,7.049913883,6.960674763,0.0,1681.0
1103,1984-07-26,4.919814587,7.049913883,7.228393078,7.049913883,0.0,90347.0
1104,1984-07-27,5.1066432,7.317633152,7.406871796,7.317633152,0.0,73258.0
1105,1984-07-30,5.044365406,7.228393078,7.317633152,7.228393078,0.0,74379.0
1106,1984-07-31,5.1066432,7.317633152,7.496110916,7.317633152,0.0,
1107,1984-08-01,5.168919563,7.406871796,7.58535099,7.406871796,0.0,30116.0
1108,1984-08-02,5.418023586,7.763830185,7.853068829,7.763830185,0.0,21011.0
1109,1984-08-03,5.729403019,8.210026741,8.299265862,8.210026741,0.0,122283.0
1110,1984-08-06,5.916232109,8.477745056,8.566984177,8.477745056,0.0,146796.0
1111,1984-08-07,5.729403019,8.210026741,8.388505936,8.210026741,0.0,3502.0
1112,1984-08-08,5.791679859,8.299265862,8.388505936,8.299265862,0.0,30116.0
1113,1984-08-09,5.916232109,8.477745056,8.566984177,8.477745056,0.0,26194.0
1114,1984-08-10,5.853957176,8.388505936,8.566984177,8.388505936,0.0,14568.0
1115,1984-08-13,5.916232109,8.477745056,8.566984177,8.477745056,0.0,11206.0
1116,,5.853957176,8.388505936,8.566984177,8.388505936,0.0,5323.0
1117,1984-08-15,5.916232109,8.477745056,8.566984177,8.477745056,0.0,76620.0
1118,1984-08-16,5.916232109,8.477745056,8.566984177,8.477745056,0.0,560.0
1119,1984-08-17,5.853957176,8.388505936,8.566984177,8.388505936,0.0,560.0
1120,1984-08-20,5.853957176,8.388505936,8.566984177,8.388505936,0.0,5883.0
1121,1984-08-21,5.916232109,8.477745056,8.566984177,8.477745056,0.0,56729.0
1122,1984-08-22,5.853957176,8.388505936,8.477745056,8.388505936,0.0,8685.0
1123,1984-08-23,5.791679859,8.299265862,8.477745056,8.299265862,0.0,1121.0
1124,1984-08-24,6.040784359,8.656224251,8.745463371,8.656224251,0.0,82923.0
1125,1984-08-27,5.916232109,8.477745056,8.566984177,8.477745056,0.0,31096.0
1126,1984-08-28,6.040784359,8.656224251,8.745463371,8.656224251,0.0,38380.0
1127,1984-08-29,6.040784359,8.656224251,8.745463371,8.656224251,0.0,182094.0
1128,1984-08-30,5.978508472,8.566984177,8.656224251,8.566984177,0.0,175791.0
1129,1984-08-31,5.916232109,8.477745056,8.656224251,8.477745056,0.0,40201.0
1130,1984-09-04,5.853957176,8.388505936,8.477745056,8.388505936,0.0,82503.0
1131,1984-09-05,5.729403019,8.210026741,8.299265862,8.210026741,0.0,111218.0
1132,1984-09-06,5.729403019,8.210026741,8.299265862,8.210026741,0.0,12326.0
1133,1984-09-07,5.6048522,8.031547546,8.120786667,8.031547546,0.0,3082.0
1134,1984-09-10,5.480298519,7.853068829,7.942307949,7.853068829,0.0,4482.0
1135,1984-09-11,5.542574406,7.942307949,8.120786667,7.942307949,0.0,8544.0
1136,1984-09-12,5.542574406,7.942307949,8.120786667,7.942307949,0.0,2521.0
1137,1984-09-13,5.791679859,8.299265862,8.388505936,8.299265862,0.0,16809.0
1138,1984-09-14,5.729403019,8.210026741,8.388505936,8.210026741,0.0,9245.0
1139,1984-09-17,5.6048522,8.031547546,8.210026741,8.031547546,0.0,9805.0
1140,1984-09-18,5.542574406,7.942307949,8.120786667,7.942307949,0.0,560.0
1141,1984-09-19,5.542574406,7.942307949,8.120786667,7.942307949,0.0,4342.0
1142,1984-09-20,5.480298519,7.853068829,7.942307949,7.853068829,0.0,840.0
1143,1984-09-21,5.542574406,7.942307949,8.120786667,7.942307949,0.0,2801.0
1144,1984-09-24,5.542574406,7.942307949,8.031547546,7.942307949,0.0,280.0
1145,1984-09-25,5.418023586,7.763830185,7.942307949,7.763830185,0.0,2661.0
1146,1984-09-26,5.480298519,7.853068829,8.031547546,7.853068829,0.0,3642.0
1147,1984-09-27,5.542574406,7.942307949,8.031547546,7.942307949,0.0,280.0
1148,1984-09-28,5.542574406,7.942307949,8.031547546,7.942307949,0.0,560.0
1149,1984-10-01,5.542574406,7.942307949,8.031547546,7.942307949,0.0,51267.0
1150,1984-10-02,5.480298519,7.853068829,7.942307949,7.853068829,0.0,280.0
1151,1984-10-03,5.418023586,7.763830185,7.942307949,7.763830185,0.0,6443.0
1152,1984-10-04,,7.763830185,7.942307949,7.763830185,0.0,560.0
1153,1984-10-05,5.418023586,7.763830185,7.853068829,7.763830185,0.0,1401.0
1154,1984-10-08,5.355746746,7.674590111,7.853068829,7.674590111,0.0,140.0
1155,1984-10-09,5.355746746,7.674590111,7.674590111,7.674590111,7.674590111,0.0
1156,1984-10-10,5.293473244,7.58535099,7.763830185,7.58535099,0.0,31937.0
1157,1984-10-11,5.293473244,7.58535099,7.674590111,7.58535099,0.0,21431.0
1158,1984-10-12,5.293473244,7.58535099,7.674590111,7.58535099,0.0,4482.0
1159,1984-10-15,5.355746746,7.674590111,7.853068829,7.674590111,0.0,7564.0
1160,1984-10-16,5.293473244,7.58535099,7.763830185,7.58535099,0.0,14147.0
1161,1984-10-17,5.293473244,7.58535099,7.763830185,7.58535099,0.0,2942.0
1162,1984-10-18,5.355746746,7.674590111,7.763830185,7.674590111,0.0,140.0
1163,1984-10-19,5.418023586,7.763830185,7.853068829,7.763830185,0.0,30396.0
1164,1984-10-22,5.480298519,7.853068829,7.942307949,7.853068829,0.0,19750.0
1165,1984-10-23,5.480298519,7.853068829,7.942307949,7.853068829,0.0,30256.0
1166,1984-10-24,5.542574406,7.942307949,8.031547546,7.942307949,0.0,7984.0
1167,1984-10-25,5.542574406,7.942307949,8.031547546,7.942307949,0.0,140.0
1168,1984-10-26,5.418023586,7.763830185,7.853068829,7.763830185,0.0,2801.0
1169,1984-10-29,5.418023586,7.763830185,7.853068829,7.763830185,0.0,1121.0
1170,1984-10-30,5.418023586,7.763830185,7.853068829,7.763830185,0.0,840.0
1171,1984-10-31,5.418023586,,7.942307949,7.763830185,0.0,2521.0
1172,1984-11-01,5.418023586,7.763830185,7.942307949,7.763830185,0.0,981.0
1173,1984-11-02,5.418023586,7.763830185,7.942307949,7.763830185,0.0,11626.0
1174,1984-11-05,5.418023586,7.763830185,7.853068829,7.763830185,0.0,981.0
1175,1984-11-06,5.355746746,7.674590111,7.853068829,7.674590111,0.0,420.0
1176,,5.355746746,7.674590111,7.763830185,7.674590111,0.0,2101.0
1177,1984-11-08,5.293473244,7.58535099,7.763830185,7.58535099,0.0,4622.0
1178,1984-11-09,5.293473244,7.58535099,7.763830185,,0.0,1821.0
1179,,5.293473244,7.58535099,7.674590111,7.58535099,0.0,30256.0
1180,1984-11-13,5.231193542,7.496110916,7.674590111,7.496110916,0.0,21151.0
1181,1984-11-14,5.231193542,7.496110916,7.674590111,7.496110916,0.0,3362.0
1182,1984-11-15,5.168919563,7.406871796,7.58535099,7.406871796,0.0,3502.0
1183,1984-11-16,5.168919563,7.406871796,7.58535099,7.406871796,0.0,420.0
1184,1984-11-19,5.1066432,7.317633152,7.406871796,7.317633152,0.0,4903.0
1185,1984-11-20,5.044365406,7.228393078,7.317633152,7.228393078,0.0,16949.0
1186,1984-11-21,5.044365406,7.228393078,7.317633152,7.228393078,0.0,4622.0
1187,1984-11-23,4.982089996,7.139153957,7.228393078,7.139153957,0.0,22832.0
1188,1984-11-26,4.857538223,6.960674763,7.049913883,6.960674763,0.0,44403.0
1189,1984-11-27,4.857538223,6.960674763,7.049913883,6.960674763,0.0,4622.0
1190,1984-11-28,4.857538223,6.960674763,7.049913883,6.960674763,0.0,11626.0
1191,1984-11-29,4.857538223,6.960674763,7.049913883,6.960674763,0.0,13587.0
1192,1984-11-30,4.857538223,6.960674763,7.049913883,6.960674763,0.0,981.0
1193,1984-12-03,4.857538223,6.960674763,7.049913883,6.960674763,0.0,280.0
1194,1984-12-04,4.982089996,7.139153957,7.228393078,7.139153957,0.0,8404.0
1195,1984-12-05,4.982089996,7.139153957,7.228393078,7.139153957,0.0,75779.0
1196,1984-12-06,4.982089996,7.139153957,7.228393078,7.139153957,0.0,14007.0
1197,1984-12-07,4.919814587,7.049913883,7.139153957,7.049913883,0.0,1681.0
1198,1984-12-10,4.919814587,7.049913883,7.139153957,7.049913883,0.0,5603.0
1199,1984-12-11,4.857538223,6.960674763,7.049913883,6.960674763,0.0,8404.0
1200,1984-12-12,4.857538223,6.960674763,7.049913883,6.960674763,0.0,103654.0
1201,1984-12-13,4.919814587,7.049913883,7.139153957,7.049913883,0.0,20591.0
1202,1984-12-14,5.044365406,7.228393078,7.317633152,7.228393078,0.0,17089.0
1203,1984-12-17,5.1066432,7.317633152,7.406871796,7.317633152,0.0,83623.0
1204,1984-12-18,5.1066432,7.317633152,7.496110916,7.317633152,0.0,7144.0
1205,1984-12-19,5.044365406,7.228393078,7.317633152,7.228393078,0.0,7564.0
1206,1984-12-20,4.982089996,7.139153957,7.317633152,7.139153957,0.0,1401.0
1207,1984-12-21,4.982089996,7.139153957,7.317633152,7.139153957,0.0,1401.0
1208,1984-12-24,4.982089996,7.139153957,7.139153957,7.139153957,7.139153957,0.0
1209,1984-12-26,4.982089996,7.139153957,7.228393078,7.139153957,0.0,3082.0
1210,1984-12-27,4.857538223,6.960674763,7.049913883,6.960674763,0.0,7704.0
1211,1984-12-28,4.857538223,6.960674763,7.049913883,6.960674763,0.0,420.0
1212,1984-12-31,4.857538223,,7.049913883,6.960674763,0.0,1401.0
1213,1985-01-02,4.795261383,6.871435165,7.049913883,6.871435165,0.0,3502.0
1214,1985-01-03,4.857538223,6.960674763,7.049913883,6.960674763,0.0,280.0
1215,1985-01-04,4.795261383,6.871435165,6.960674763,6.871435165,0.0,981.0
1216,1985-01-07,4.795261383,6.871435165,6.960674763,6.871435165,0.0,1401.0
1217,1985-01-08,4.857538223,6.960674763,7.049913883,6.960674763,0.0,2381.0
1218,1985-01-09,4.982089996,7.139153957,7.317633152,7.139153957,0.0,25353.0
1219,1985-01-10,5.044365406,7.228393078,7.317633152,7.228393078,0.0,560.0
1220,1985-01-11,4.857538223,6.960674763,7.049913883,6.960674763,0.0,19470.0
1221,1985-01-14,4.857538223,6.960674763,7.049913883,6.960674763,0.0,10085.0
1222,1985-01-15,4.857538223,6.960674763,7.139153957,6.960674763,0.0,3642.0
1223,1985-01-16,4.919814587,7.049913883,7.228393078,7.049913883,0.0,1541.0
1224,1985-01-17,4.919814587,7.049913883,7.139153957,7.049913883,0.0,2801.0
1225,1985-01-18,4.919814587,7.049913883,7.139153957,7.049913883,0.0,25493.0
1226,1985-01-21,5.1066432,7.317633152,7.406871796,7.317633152,0.0,34458.0
1227,1985-01-22,4.982089996,7.139153957,7.228393078,7.139153957,0.0,840.0
1228,1985-01-23,4.982089996,7.139153957,7.228393078,7.139153957,0.0,7004.0
1229,1985-01-24,5.044365406,7.228393078,7.317633152,7.228393078,0.0,139232.0
1230,1985-01-25,5.168919563,7.406871796,7.496110916,7.406871796,0.0,305498.0
1231,1985-01-28,5.231193542,7.496110916,7.58535099,7.496110916,0.0,355784.0
1232,1985-01-29,5.293473244,7.58535099,7.674590111,7.58535099,0.0,111918.0
1233,1985-01-30,5.293473244,7.58535099,7.674590111,7.58535099,0.0,29135.0
1234,1985-01-31,5.231193542,7.496110916,7.58535099,7.496110916,0.0,29135.0
1235,1985-02-01,5.044365406,7.228393078,7.317633152,7.228393078,0.0,87265.0
1236,1985-02-04,4.982089996,7.139153957,7.228393078,7.139153957,0.0,180273.0
1237,1985-02-05,4.982089996,7.139153957,7.228393078,7.139153957,0.0,260395.0
1238,1985-02-06,4.982089996,7.139153957,7.228393078,7.139153957,0.0,446692.0
1239,1985-02-07,4.982089996,7.139153957,7.228393078,7.139153957,0.0,29835.0
1240,1985-02-08,4.919814587,7.049913883,7.139153957,7.049913883,0.0,70457.0
1241,1985-02-11,4.919814587,7.049913883,7.139153957,7.049913883,0.0,51547.0
1242,1985-02-12,4.919814587,7.049913883,7.139153957,7.049913883,0.0,1121.0
1243,1985-02-13,4.919814587,7.049913883,7.139153957,,0.0,71437.0
1244,1985-02-14,5.044365406,7.228393078,7.317633152,7.228393078,0.0,76480.0
1245,1985-02-15,5.1066432,7.317633152,7.406871796,7.317633152,0.0,131388.0
1246,1985-02-19,5.044365406,7.228393078,7.317633152,7.228393078,0.0,28435.0
1247,1985-02-20,5.044365406,7.228393078,7.317633152,7.228393078,0.0,115980.0
1248,1985-02-21,5.044365406,7.228393078,7.317633152,7.228393078,0.0,11066.0
1249,1985-02-22,5.044365406,7.228393078,7.317633152,7.228393078,0.0,38660.0
1250,1985-02-25,4.982089996,7.139153957,7.228393078,7.139153957,0.0,6443.0
1251,1985-02-26,5.044365406,,7.317633152,7.228393078,0.0,67235.0
1252,1985-02-27,5.044365406,7.228393078,7.317633152,7.228393078,0.0,1681.0
1253,1985-02-28,4.982089996,7.139153957,7.228393078,7.139153957,0.0,280.0
1254,1985-03-01,4.982089996,7.139153957,7.228393078,7.139153957,0.0,42022.0
1255,1985-03-04,5.044365406,7.228393078,7.317633152,7.228393078,0.0,176492.0
1256,1985-03-05,5.1066432,,7.406871796,7.317633152,0.0,33898.0
1257,1985-03-06,5.044365406,7.228393078,7.317633152,7.228393078,0.0,28155.0
1258,1985-03-07,5.044365406,7.228393078,7.406871796,7.228393078,0.0,63593.0
1259,1985-03-08,5.1066432,7.317633152,7.406871796,7.317633152,0.0,22972.0
1260,1985-03-11,5.1066432,7.317633152,7.406871796,7.317633152,0.0,35999.0
1261,1985-03-12,5.1066432,7.317633152,7.406871796,7.317633152,0.0,19750.0
1262,1985-03-13,5.1066432,7.317633152,7.496110916,7.317633152,0.0,56729.0
1263,1985-03-14,5.1066432,7.317633152,7.406871796,7.317633152,0.0,1541.0
1264,1985-03-15,5.1066432,7.317633152,,7.317633152,0.0,840.0
1265,1985-03-18,,7.317633152,7.406871796,7.317633152,0.0,2521.0
1266,1985-03-19,5.293473244,7.58535099,7.674590111,7.58535099,0.0,95530.0
1267,1985-03-20,5.168919563,7.406871796,7.496110916,7.406871796,0.0,52807.0
1268,1985-03-21,5.168919563,7.406871796,7.496110916,7.406871796,0.0,6443.0
1269,1985-03-22,5.1066432,7.317633152,7.406871796,7.317633152,0.0,8404.0
1270,1985-03-25,5.1066432,7.317633152,7.406871796,7.317633152,0.0,23392.0
1271,1985-03-26,5.044365406,7.228393078,7.317633152,7.228393078,0.0,35719.0
1272,1985-03-27,5.044365406,7.228393078,7.317633152,7.228393078,0.0,136151.0
1273,1985-03-28,4.982089996,7.139153957,7.317633152,7.139153957,0.0,144835.0
1274,1985-03-29,4.982089996,7.139153957,7.228393078,7.139153957,0.0,41041.0
1275,1985-04-01,4.982089996,7.139153957,7.228393078,7.139153957,0.0,43703.0
1276,1985-04-02,4.919814587,7.049913883,7.139153957,7.049913883,0.0,11206.0
1277,1985-04-03,4.857538223,6.960674763,7.049913883,6.960674763,0.0,214451.0
1278,1985-04-04,4.795261383,6.871435165,6.960674763,6.871435165,0.0,10085.0
1279,1985-04-08,4.795261383,6.871435165,6.871435165,6.871435165,6.871435165,0.0
1280,1985-04-09,4.857538223,6.960674763,7.049913883,6.960674763,0.0,5183.0
1281,1985-04-10,4.857538223,6.960674763,7.049913883,6.960674763,0.0,2101.0
1282,1985-04-11,4.857538223,6.960674763,7.049913883,6.960674763,0.0,431424.0
1283,1985-04-12,4.857538223,6.960674763,7.049913883,6.960674763,0.0,268799.0
1284,1985-04-15,4.857538223,6.960674763,7.049913883,6.960674763,0.0,151839.0
1285,,4.732985973,6.782196045,6.871435165,6.782196045,0.0,86005.0
1286,1985-04-17,4.795261383,6.871435165,6.960674763,6.871435165,0.0,14988.0
1287,1985-04-18,4.795261383,6.871435165,6.960674763,6.871435165,0.0,119202.0
1288,1985-04-19,4.919814587,7.049913883,7.228393078,7.049913883,0.0,25913.0
1289,1985-04-22,4.919814587,7.049913883,7.228393078,7.049913883,0.0,2801.0
1290,1985-04-23,4.982089996,7.139153957,7.228393078,7.139153957,0.0,28435.0
1291,1985-04-24,5.044365406,7.228393078,7.317633152,7.228393078,0.0,8965.0
1292,1985-04-25,5.231193542,7.496110916,7.58535099,7.496110916,,34318.0
